Date,Close
16/07/2019 16:00:00,1153.58
17/07/2019 16:00:00,1146.35
18/07/2019 16:00:00,1146.33
19/07/2019 16:00:00,1130.1
22/07/2019 16:00:00,1138.07
23/07/2019 16:00:00,1146.21
24/07/2019 16:00:00,1137.81
25/07/2019 16:00:00,1132.12
26/07/2019 16:00:00,1250.41
29/07/2019 16:00:00,1239.41
30/07/2019 16:00:00,1225.14
31/07/2019 16:00:00,1216.68
01/08/2019 16:00:00,1209.01
02/08/2019 16:00:00,1193.99
05/08/2019 16:00:00,1152.32
06/08/2019 16:00:00,1169.95
07/08/2019 16:00:00,1173.99
08/08/2019 16:00:00,1204.8
09/08/2019 16:00:00,1188.01
12/08/2019 16:00:00,1174.71
13/08/2019 16:00:00,1197.27
14/08/2019 16:00:00,1164.29
15/08/2019 16:00:00,1167.26
16/08/2019 16:00:00,1177.6
19/08/2019 16:00:00,1198.45
20/08/2019 16:00:00,1182.69
21/08/2019 16:00:00,1191.25
22/08/2019 16:00:00,1189.53
23/08/2019 16:00:00,1151.29
26/08/2019 16:00:00,1168.89
27/08/2019 16:00:00,1167.84
28/08/2019 16:00:00,1171.02
29/08/2019 16:00:00,1192.85
30/08/2019 16:00:00,1188.1
03/09/2019 16:00:00,1168.39
04/09/2019 16:00:00,1181.41
05/09/2019 16:00:00,1211.38
06/09/2019 16:00:00,1204.93
09/09/2019 16:00:00,1204.41
10/09/2019 16:00:00,1206
11/09/2019 16:00:00,1220.17
12/09/2019 16:00:00,1234.25
13/09/2019 16:00:00,1239.56
16/09/2019 16:00:00,1231.3
17/09/2019 16:00:00,1229.15
18/09/2019 16:00:00,1232.41
19/09/2019 16:00:00,1238.71
20/09/2019 16:00:00,1229.93
23/09/2019 16:00:00,1234.03
24/09/2019 16:00:00,1218.76
25/09/2019 16:00:00,1246.52
26/09/2019 16:00:00,1241.39
27/09/2019 16:00:00,1225.09
30/09/2019 16:00:00,1219
01/10/2019 16:00:00,1205.1
02/10/2019 16:00:00,1176.63
03/10/2019 16:00:00,1187.83
04/10/2019 16:00:00,1209
07/10/2019 16:00:00,1207.68
08/10/2019 16:00:00,1189.13
09/10/2019 16:00:00,1202.31
10/10/2019 16:00:00,1208.67
11/10/2019 16:00:00,1215.45
14/10/2019 16:00:00,1217.14
15/10/2019 16:00:00,1243.01
16/10/2019 16:00:00,1243.64
17/10/2019 16:00:00,1253.07
18/10/2019 16:00:00,1245.49
21/10/2019 16:00:00,1246.15
22/10/2019 16:00:00,1242.8
23/10/2019 16:00:00,1259.13
24/10/2019 16:00:00,1260.99
25/10/2019 16:00:00,1265.13
28/10/2019 16:00:00,1290
29/10/2019 16:00:00,1262.62
30/10/2019 16:00:00,1261.29
31/10/2019 16:00:00,1260.11
01/11/2019 16:00:00,1273.74
04/11/2019 16:00:00,1291.37
05/11/2019 16:00:00,1292.03
06/11/2019 16:00:00,1291.8
07/11/2019 16:00:00,1308.86
08/11/2019 16:00:00,1311.37
11/11/2019 16:00:00,1299.19
12/11/2019 16:00:00,1298.8
13/11/2019 16:00:00,1298
14/11/2019 16:00:00,1311.46
15/11/2019 16:00:00,1334.87
18/11/2019 16:00:00,1320.7
19/11/2019 16:00:00,1315.46
20/11/2019 16:00:00,1303.05
21/11/2019 16:00:00,1301.35
22/11/2019 16:00:00,1295.34
25/11/2019 16:00:00,1306.69
26/11/2019 16:00:00,1313.55
27/11/2019 16:00:00,1312.99
29/11/2019 13:00:00,1304.96
02/12/2019 16:00:00,1289.92
03/12/2019 16:00:00,1295.28
04/12/2019 16:00:00,1320.54
05/12/2019 16:00:00,1328.13
06/12/2019 16:00:00,1340.62
09/12/2019 16:00:00,1343.56
10/12/2019 16:00:00,1344.66
11/12/2019 16:00:00,1345.02
12/12/2019 16:00:00,1350.27
13/12/2019 16:00:00,1347.83
16/12/2019 16:00:00,1361.17
17/12/2019 16:00:00,1355.12
18/12/2019 16:00:00,1352.62
19/12/2019 16:00:00,1356.04
20/12/2019 16:00:00,1349.59
23/12/2019 16:00:00,1348.84
24/12/2019 13:00:00,1343.56
26/12/2019 16:00:00,1360.4
27/12/2019 16:00:00,1351.89
30/12/2019 16:00:00,1336.14
